"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Bihar","Madhubani","2022-09-27","2022","09","22.6220266945","NRSC VIC MODEL"
"Bihar","Munger","2022-09-01","2022","09","21.4611166192","NRSC VIC MODEL"
"Bihar","Munger","2022-09-02","2022","09","20.6912205194","NRSC VIC MODEL"
"Bihar","Munger","2022-09-03","2022","09","25.1106572804","NRSC VIC MODEL"
"Bihar","Munger","2022-09-04","2022","09","23.7476268929","NRSC VIC MODEL"
"Bihar","Munger","2022-09-05","2022","09","22.3619936287","NRSC VIC MODEL"
"Bihar","Munger","2022-09-06","2022","09","23.0967418177","NRSC VIC MODEL"
"Bihar","Munger","2022-09-08","2022","09","23.7586691875","NRSC VIC MODEL"
"Bihar","Munger","2022-09-07","2022","09","22.4664670069","NRSC VIC MODEL"
"Bihar","Munger","2022-09-09","2022","09","24.5742081984","NRSC VIC MODEL"
"Bihar","Munger","2022-09-10","2022","09","22.6613260469","NRSC VIC MODEL"
"Bihar","Munger","2022-09-11","2022","09","23.7937103821","NRSC VIC MODEL"
"Bihar","Munger","2022-09-12","2022","09","22.6991683274","NRSC VIC MODEL"
"Bihar","Munger","2022-09-13","2022","09","23.1234767101","NRSC VIC MODEL"
"Bihar","Munger","2022-09-15","2022","09","24.3510615234","NRSC VIC MODEL"
"Bihar","Munger","2022-09-14","2022","09","22.5454887861","NRSC VIC MODEL"
"Bihar","Munger","2022-09-16","2022","09","26.400490096","NRSC VIC MODEL"
"Bihar","Munger","2022-09-18","2022","09","24.1531944142","NRSC VIC MODEL"
"Bihar","Munger","2022-09-19","2022","09","22.7505451181","NRSC VIC MODEL"
"Bihar","Munger","2022-09-17","2022","09","24.5659919859","NRSC VIC MODEL"
"Bihar","Munger","2022-09-20","2022","09","25.1601269719","NRSC VIC MODEL"
"Bihar","Munger","2022-09-21","2022","09","23.9224782355","NRSC VIC MODEL"
"Bihar","Munger","2022-09-22","2022","09","23.1849636533","NRSC VIC MODEL"
"Bihar","Munger","2022-09-23","2022","09","22.066241373","NRSC VIC MODEL"
"Bihar","Munger","2022-09-24","2022","09","21.0967816776","NRSC VIC MODEL"
"Bihar","Munger","2022-09-25","2022","09","26.8075801755","NRSC VIC MODEL"
"Bihar","Munger","2022-09-26","2022","09","24.2842566007","NRSC VIC MODEL"
"Bihar","Munger","2022-09-27","2022","09","23.4265444639","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-01","2022","09","26.6326739692","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-02","2022","09","25.974775454","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-03","2022","09","29.2317657924","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-04","2022","09","30.063024416","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-05","2022","09","29.941884276","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-06","2022","09","29.2600972219","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-08","2022","09","26.734116597","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-07","2022","09","28.342020193","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-09","2022","09","26.6157975589","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-10","2022","09","24.6618796519","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-11","2022","09","23.4738409514","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-12","2022","09","23.2327775638","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-13","2022","09","23.1129773841","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-15","2022","09","23.5496035722","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-14","2022","09","22.3102094129","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-16","2022","09","27.9025766116","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-18","2022","09","28.3423948258","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-19","2022","09","26.5607365854","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-17","2022","09","30.0096986694","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-20","2022","09","27.6339459696","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-21","2022","09","25.8491932815","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-22","2022","09","23.9982219384","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-23","2022","09","23.5087845103","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-24","2022","09","22.0987169298","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-25","2022","09","24.4090897525","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-26","2022","09","23.0175059829","NRSC VIC MODEL"
"Bihar","Muzaffarpur","2022-09-27","2022","09","24.147354268","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-01","2022","09","24.944186278","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-02","2022","09","24.1648670505","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-03","2022","09","24.2306580839","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-04","2022","09","23.8591705741","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-05","2022","09","23.2338577793","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-06","2022","09","22.7551639467","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-08","2022","09","23.0917460258","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-07","2022","09","23.7743148574","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-09","2022","09","22.9195192162","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-10","2022","09","22.2191199628","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-11","2022","09","25.9667889783","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-12","2022","09","25.9545127473","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-13","2022","09","26.1521077869","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-15","2022","09","28.738508433","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-14","2022","09","30.5323253204","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-16","2022","09","30.5232618455","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-18","2022","09","29.8658050869","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-19","2022","09","28.408785367","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-17","2022","09","30.9700787686","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-20","2022","09","29.1107774602","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-21","2022","09","29.7104714527","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-22","2022","09","28.2135133446","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-23","2022","09","26.7512154114","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-24","2022","09","25.5750434728","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-25","2022","09","25.2074333839","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-26","2022","09","24.372266911","NRSC VIC MODEL"
"Bihar","Nalanda","2022-09-27","2022","09","26.1186021716","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-01","2022","09","26.0428980709","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-02","2022","09","26.2525210595","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-03","2022","09","27.4150202882","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-04","2022","09","26.2121477879","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-05","2022","09","24.9382568077","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-06","2022","09","25.1269646569","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-08","2022","09","25.5930880282","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-07","2022","09","26.0528576511","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-09","2022","09","26.7328832445","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-10","2022","09","26.0324165986","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-11","2022","09","25.4060392369","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-12","2022","09","25.7590124507","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-13","2022","09","28.5130475845","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-15","2022","09","28.3741516885","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-14","2022","09","30.1703758935","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-16","2022","09","29.1864731041","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-18","2022","09","28.943155116","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-19","2022","09","27.2863842419","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-17","2022","09","28.4354374856","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-20","2022","09","29.2406755759","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-21","2022","09","29.9901452443","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-22","2022","09","28.3308895141","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-23","2022","09","26.6459047136","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-24","2022","09","25.5998834005","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-25","2022","09","28.3951981343","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-26","2022","09","27.3010040606","NRSC VIC MODEL"
"Bihar","Nawada","2022-09-27","2022","09","28.7096072097","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-01","2022","09","31.4070085762","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-02","2022","09","30.1883459543","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-03","2022","09","29.5374210083","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-04","2022","09","29.7062860459","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-05","2022","09","29.2295836329","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-06","2022","09","28.3510613778","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-08","2022","09","27.769792816","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-07","2022","09","29.3812526232","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-09","2022","09","28.2201093584","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-10","2022","09","26.3290601324","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-11","2022","09","24.450331312","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-12","2022","09","22.910933453","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-13","2022","09","22.0105464849","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-15","2022","09","26.2256607399","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-14","2022","09","21.6076390608","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-16","2022","09","30.293863713","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-18","2022","09","31.7102428879","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-19","2022","09","29.8877282969","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-17","2022","09","32.0406035497","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-20","2022","09","28.6752151597","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-21","2022","09","27.6572194677","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-22","2022","09","25.6682559779","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-23","2022","09","23.7237314631","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-24","2022","09","22.0010526527","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-25","2022","09","21.5847463922","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-26","2022","09","21.4509177002","NRSC VIC MODEL"
"Bihar","Pashchim Champaran","2022-09-27","2022","09","21.9965495102","NRSC VIC MODEL"
"Bihar","Patna","2022-09-01","2022","09","27.0247047128","NRSC VIC MODEL"
"Bihar","Patna","2022-09-02","2022","09","27.0942139692","NRSC VIC MODEL"
"Bihar","Patna","2022-09-03","2022","09","26.9807558599","NRSC VIC MODEL"
"Bihar","Patna","2022-09-04","2022","09","27.0160983538","NRSC VIC MODEL"
"Bihar","Patna","2022-09-05","2022","09","26.1684605634","NRSC VIC MODEL"
"Bihar","Patna","2022-09-06","2022","09","25.4220145349","NRSC VIC MODEL"
"Bihar","Patna","2022-09-08","2022","09","26.0997254441","NRSC VIC MODEL"
"Bihar","Patna","2022-09-07","2022","09","27.1809979477","NRSC VIC MODEL"
"Bihar","Patna","2022-09-09","2022","09","26.0551389975","NRSC VIC MODEL"
"Bihar","Patna","2022-09-10","2022","09","24.9462951825","NRSC VIC MODEL"
"Bihar","Patna","2022-09-11","2022","09","25.7017616122","NRSC VIC MODEL"
"Bihar","Patna","2022-09-12","2022","09","24.9689816361","NRSC VIC MODEL"
"Bihar","Patna","2022-09-13","2022","09","25.4880076534","NRSC VIC MODEL"
"Bihar","Patna","2022-09-15","2022","09","26.8527906105","NRSC VIC MODEL"
"Bihar","Patna","2022-09-14","2022","09","27.8644326227","NRSC VIC MODEL"
"Bihar","Patna","2022-09-16","2022","09","28.8274796951","NRSC VIC MODEL"
"Bihar","Patna","2022-09-18","2022","09","29.3417073151","NRSC VIC MODEL"
"Bihar","Patna","2022-09-19","2022","09","27.6865587804","NRSC VIC MODEL"
"Bihar","Patna","2022-09-17","2022","09","29.667751166","NRSC VIC MODEL"
"Bihar","Patna","2022-09-20","2022","09","28.3428530223","NRSC VIC MODEL"
"Bihar","Patna","2022-09-21","2022","09","27.8323612037","NRSC VIC MODEL"
"Bihar","Patna","2022-09-22","2022","09","26.5657298059","NRSC VIC MODEL"
"Bihar","Patna","2022-09-23","2022","09","25.372839647","NRSC VIC MODEL"
"Bihar","Patna","2022-09-24","2022","09","24.4006388208","NRSC VIC MODEL"
"Bihar","Patna","2022-09-25","2022","09","25.1481548445","NRSC VIC MODEL"
"Bihar","Patna","2022-09-26","2022","09","24.2398430117","NRSC VIC MODEL"
"Bihar","Patna","2022-09-27","2022","09","25.1400814537","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-01","2022","09","30.3375848247","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-02","2022","09","30.498902191","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-03","2022","09","30.0181423972","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-04","2022","09","30.6456951932","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-05","2022","09","31.9093075708","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-06","2022","09","30.4410401142","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-08","2022","09","27.6742385567","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-07","2022","09","29.4825936659","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-09","2022","09","28.956286675","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-10","2022","09","27.322890977","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-11","2022","09","25.4264124655","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-12","2022","09","24.4087297091","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-13","2022","09","23.5061874081","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-15","2022","09","24.934859422","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-14","2022","09","22.5301553458","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-16","2022","09","29.1976571272","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-18","2022","09","31.5032372572","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-19","2022","09","29.801910975","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-17","2022","09","32.2888430001","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-20","2022","09","28.7166589595","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-21","2022","09","27.1570815628","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-22","2022","09","25.1579310787","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-23","2022","09","23.3197449316","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-24","2022","09","21.8386841996","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-25","2022","09","23.1612593929","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-26","2022","09","24.0130393407","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2022-09-27","2022","09","24.2216930744","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-01","2022","09","26.9932164119","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-02","2022","09","27.2362215429","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-03","2022","09","26.7616710986","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-04","2022","09","26.7514815741","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-05","2022","09","27.0160747237","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-06","2022","09","27.4860062938","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-08","2022","09","24.2245147924","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-07","2022","09","25.9300682957","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-09","2022","09","24.2833545896","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-10","2022","09","22.5030807854","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-11","2022","09","21.8242207566","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-12","2022","09","21.4796520811","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-13","2022","09","22.0694795423","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-15","2022","09","24.4759039768","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-14","2022","09","22.1331546556","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-16","2022","09","27.4756655661","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-18","2022","09","29.9325768214","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-19","2022","09","28.5669433027","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-17","2022","09","29.6554037276","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-20","2022","09","27.423156108","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-21","2022","09","25.6771659978","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-22","2022","09","23.9661250144","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-23","2022","09","22.2221192596","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-24","2022","09","20.6797632873","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-25","2022","09","27.5246739415","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-26","2022","09","26.6923619788","NRSC VIC MODEL"
"Bihar","Purnia","2022-09-27","2022","09","26.2135482161","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-01","2022","09","30.5864058183","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-02","2022","09","30.8321591998","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-03","2022","09","31.1549942977","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-04","2022","09","31.3930125153","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-05","2022","09","30.349015661","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-06","2022","09","28.9625047488","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-08","2022","09","28.2393202306","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-07","2022","09","29.9217161504","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-09","2022","09","27.0125282937","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-10","2022","09","27.896521039","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-11","2022","09","27.0937966956","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-12","2022","09","26.3584699347","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-13","2022","09","27.3353575365","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-15","2022","09","28.9836342847","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-14","2022","09","30.4203764779","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-16","2022","09","30.7053282397","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-18","2022","09","32.2476010969","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-19","2022","09","30.2268786088","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-17","2022","09","30.7045488965","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-20","2022","09","31.5221051156","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-21","2022","09","32.5959623891","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-22","2022","09","31.7254809983","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-23","2022","09","29.8128880112","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-24","2022","09","28.5079805609","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-25","2022","09","27.165770027","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-26","2022","09","26.2193972186","NRSC VIC MODEL"
"Bihar","Rohtas","2022-09-27","2022","09","26.7000788655","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-01","2022","09","20.8688610984","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-02","2022","09","20.8475270642","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-03","2022","09","27.6254057095","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-04","2022","09","27.862824873","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-05","2022","09","28.5920150126","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-06","2022","09","28.3143644244","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-08","2022","09","24.9431354745","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-07","2022","09","27.1179725715","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-09","2022","09","23.4973126401","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-10","2022","09","21.6433106496","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-11","2022","09","20.4012202845","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-12","2022","09","19.6332186408","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-13","2022","09","19.9088170215","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-15","2022","09","19.3890247727","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-14","2022","09","19.3574527396","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-16","2022","09","29.4918185812","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-18","2022","09","28.1173153726","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-19","2022","09","26.1294309908","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-17","2022","09","29.5697684737","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-20","2022","09","26.8946101026","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-21","2022","09","25.0377262777","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-22","2022","09","23.0616574886","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-23","2022","09","21.7276377223","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-24","2022","09","20.6674165293","NRSC VIC MODEL"
"Bihar","Saharsa","2022-09-25","2022","09","25.5276418709","NRSC VIC MODEL"
